Source	Target	Weight_Source_Target	Comment
tension	migraine_headache	15	TBD
tension	muscle_to_tighten	9	TBD
tension	shallow_breathing	9	TBD
tension	restlessness	13	TBD
tension	indigestion	12	TBD
tension	dis-ease	4	TBD
tension	poor_eyesight	6	TBD
poor_posture	pain	88	TBD
poor_posture	back_pain	95	TBD
poor_posture	neck_pain	32	TBD
poor_posture	headache	26	TBD
poor_posture	lower_back_pain	9	TBD
poor_posture	problem	22	TBD
poor_posture	upper_back_pain	14	TBD
poor_posture	back_problem	11	TBD
poor_posture	shoulder_pain	11	TBD
poor_posture	low_back_pain	46	TBD
poor_posture	injury	18	TBD
poor_posture	discomfort	15	TBD
poor_posture	condition	20	TBD
poor_posture	neck	32	TBD
poor_posture	foot_pain	12	TBD
poverty	crime	243	TBD
poverty	malnutrition	106	TBD
poverty	violence	80	TBD
poverty	problem	201	TBD
poverty	disease	143	TBD
poverty	poor_health	59	TBD
poverty	hunger	148	TBD
poverty	homelessness	46	TBD
poverty	terrorism	166	TBD
poverty	stress	112	TBD
poverty	death	55	TBD
poverty	environmental_degradation	43	TBD
poverty	illness	42	TBD
poverty	desperation	41	TBD
poverty	disability	53	TBD
poverty	social_problem	70	TBD
poverty	child_labour	49	TBD
poverty	suffering	109	TBD
poverty	obesity	31	TBD
poverty	instability	35	TBD
poverty	mental_illness	16	TBD
poverty	migration	18	TBD
poverty	ill_health	21	TBD
poverty	health_problem	17	TBD
poverty	riot	14	TBD
poverty	degradation	11	TBD
poverty	social_ill	31	TBD
poverty	aid	35	TBD
poverty	environmental_destruction	33	TBD
poverty	food_insecurity	42	TBD
poverty	social_isolation	67	TBD
poverty	frustration	17	TBD
poverty	malnourishment	13	TBD
poverty	domestic_violence	11	TBD
poverty	higher_rate	16	TBD
poverty	ill-health	9	TBD
poverty	human_suffering	12	TBD
poverty	condition	24	TBD
poverty	trauma	15	TBD
poverty	poor_health_outcome	19	TBD
poverty	starvation	32	TBD
poverty	misery	18	TBD
poverty	early_death	11	TBD
poverty	hardship	22	TBD
poverty	evil	14	TBD
poverty	burden	9	TBD
poverty	severe_problem	11	TBD
poverty	shorter_life	8	TBD
poverty	negative_outcome	3	TBD
poverty	high_mortality_rate	2	TBD
poverty	devastation	12	TBD
poverty	disaster	20	TBD
poverty	environmental_problem	12	TBD
cancer	death	2859	TBD
cancer	pain	630	TBD
cancer	symptom	546	TBD
cancer	problem	318	TBD
cancer	depression	28	TBD
cancer	damage	45	TBD
cancer	suffering	82	TBD
cancer	premature_death	55	TBD
cancer	fatigue	35	TBD
cancer	complication	94	TBD
cancer	side_effect	514	TBD
cancer	anemia	57	TBD
cancer	weight_loss	96	TBD
cancer	mortality	87	TBD
cancer	back_pain	14	TBD
cancer	hypercalcemia	33	TBD
cancer	severe_pain	66	TBD
cancer	hair_loss	22	TBD
cancer	demise	7	TBD
cancer	chronic_pain	88	TBD
cancer	early_death	9	TBD
cancer	distress	16	TBD
cancer	anxiety	40	TBD
cancer	loss	20	TBD
cancer	pleural_effusion	10	TBD
cancer	paraneoplastic_syndrome	9	TBD
cancer	effect	25	TBD
cancer	health_problem	44	TBD
cancer	agent	169	TBD
cancer	intense_pain	8	TBD
cancer	cachexia	14	TBD
cancer	disability	15	TBD
cancer	morbidity	34	TBD
cancer	infertility	14	TBD
cancer	devastation	17	TBD
cancer	mastectomy	5	TBD
cancer	carcinogen	214	TBD
cancer	death_rate	41	TBD
cancer	heart_disease	17	TBD
cancer	death_in_the_united_state	160	TBD
cancer	late_effect	3	TBD
cancer	organ_damage	10	TBD
cancer	swollen_lymph_node	5	TBD
cancer	swollen_gland	3	TBD
cancer	compound	60	TBD
cancer	bone_loss	12	TBD
cancer	abdominal_pain	12	TBD
cancer	agent_present_in_traditional_cigarette	11	TBD
cancer	harm	11	TBD
cancer	bad_breath	16	TBD
cancer	human_death	23	TBD
cancer	neuropathic_pain	21	TBD
cancer	death_in_woman	12	TBD
cancer	sign	11	TBD
cancer	fever	19	TBD
cancer	bone_pain	8	TBD
cancer	wasting_syndrome	1040	TBD
cancer	painful_symptom	9	TBD
cancer	bone_fracture	13	TBD
cancer	terrible_pain	3	TBD
cancer	kidney_damage	11	TBD
cancer	physical_death	4	TBD
cancer	ascites	6	TBD
cancer	cancer_death	8	TBD
cancer	indirect_cost	2	TBD
cancer	untimely_death	5	TBD
cancer	increased_mortality	5	TBD
cancer	death_in_dog	33	TBD
cancer	acute_pain	7	TBD
cancer	intractable_pain	3	TBD
cancer	substance	239	TBD
cancer	heart_attack	13	TBD
cancer	syndrome	12	TBD
cancer	death_in_the_u	140	TBD
cancer	mortality_rate	20	TBD
cancer	excess_death	2	TBD
cancer	death_in_the_world	12	TBD
cancer	extreme_pain	2	TBD
cancer	considerable_symptom	6	TBD
cancer	total_death	13	TBD
cancer	medical_cost	8	TBD
cancer	death_in_america	48	TBD
cancer	physical_disability	10	TBD
cancer	death_by_disease	54	TBD
cancer	poor_prognosis	7	TBD
cancer	death_of_his_mother	11	TBD
cancer	infant_mortality	11	TBD
cancer	property	16	TBD
cancer	muscle_loss	2	TBD
cancer	psychosocial_problem	3	TBD
cancer	death_in_child	2	TBD
cancer	increase	24	TBD
cancer	potential	9	TBD
cancer	goiter	20	TBD
cancer	death_from_disease	5	TBD
cancer	death_in_older_dog	7	TBD
cancer	relief_of_symptom	13	TBD
cancer	muscle_wasting	13	TBD
cancer	inappropriate_blood_clotting	9	TBD
cancer	non-accidental_death_in_dog	6	TBD
cancer	much_pain	2	TBD
cancer	death_in_china	12	TBD
cancer	nipple_discharge	3	TBD
cancer	variety_of_symptom	11	TBD
cancer	ultra_violet_ray	11	TBD
cancer	long-term_disability	5	TBD
cancer	death_in_japan	21	TBD
cancer	vertebral_compression_fracture	14	TBD
cancer	death_in_older_cat	5	TBD
cancer	high_death_rate	2	TBD
cancer	blood_in_the_stool	12	TBD
cancer	rectal_bleeding	13	TBD
cancer	debility	6	TBD
cancer	myositis	11	TBD
cancer	considerable_distress	6	TBD
cancer	nontraumatic_spinal_cord_injury	3	TBD
cancer	high_calcium_blood_level	30	TBD
cancer	death_in_men	6	TBD
cancer	agony	5	TBD
cancer	excruciating_pain	3	TBD
cancer	higher_incidence	2	TBD
cancer	painful_death	2	TBD
cancer	burden_of_disease	2	TBD
cancer	abnormal_bleeding	2	TBD
cancer	unexplained_weight_loss	2	TBD
cancer	pallor	1	TBD
harm	death	23	TBD
health_problem	death	44	TBD
health_problem	symptom	46	TBD
health_problem	erectile_dysfunction	22	TBD
health_problem	bad_breath	17	TBD
health_problem	pain	17	TBD
health_problem	early_death	5	TBD
health_problem	early_retirement	5	TBD
health_problem	ed	90	TBD
health_problem	premature_death	15	TBD
health_problem	male_impotence	3	TBD
health_problem	financial_loss	4	TBD
health_problem	similar_symptom	4	TBD
health_problem	serious_concern	4	TBD
high_blood_pressure	stroke	774	TBD
high_blood_pressure	heart_disease	448	TBD
high_blood_pressure	kidney_failure	136	TBD
high_blood_pressure	heart_failure	176	TBD
high_blood_pressure	death	77	TBD
high_blood_pressure	heart_attack	381	TBD
high_blood_pressure	headache	112	TBD
high_blood_pressure	complication	38	TBD
high_blood_pressure	symptom	48	TBD
high_blood_pressure	kidney_damage	40	TBD
high_blood_pressure	heart_problem	54	TBD
high_blood_pressure	problem	57	TBD
high_blood_pressure	pain	19	TBD
high_blood_pressure	health_problem	35	TBD
high_blood_pressure	serious_complication	13	TBD
high_blood_pressure	erectile_dysfunction	18	TBD
high_blood_pressure	premature_death	11	TBD
high_blood_pressure	blindness	46	TBD
high_blood_pressure	hemorrhagic_stroke	15	TBD
high_blood_pressure	damage	52	TBD
high_blood_pressure	cardiovascular_disease	38	TBD
high_blood_pressure	dizziness	11	TBD
high_blood_pressure	nosebleed	12	TBD
high_blood_pressure	impotence	17	TBD
high_blood_pressure	chronic_kidney_disease	38	TBD
high_blood_pressure	intracerebral_hemorrhage	11	TBD
high_blood_pressure	serious_health_problem	36	TBD
high_blood_pressure	heart	20	TBD
high_blood_pressure	mortality	23	TBD
high_blood_pressure	tinnitus	48	TBD
high_blood_pressure	ed	13	TBD
high_blood_pressure	kidney_problem	17	TBD
high_blood_pressure	coronary_artery_disease	28	TBD
high_blood_pressure	damage_to_the_kidney	24	TBD
high_blood_pressure	increased_risk	10	TBD
high_blood_pressure	heart_damage	17	TBD
high_blood_pressure	esrd	5	TBD
high_blood_pressure	enlarged_heart	11	TBD
high_blood_pressure	damage_to_the_blood_vessel	15	TBD
high_blood_pressure	kidney_to_fail	4	TBD
high_blood_pressure	severe_complication	11	TBD
high_blood_pressure	heart_to_work_harder	21	TBD
high_blood_pressure	depression	16	TBD
high_blood_pressure	heart_murmur	6	TBD
high_blood_pressure	damage_to_these_organ	26	TBD
high_blood_pressure	dementia	14	TBD
high_blood_pressure	coronary_heart_disease	11	TBD
high_blood_pressure	sensorineural_hearing_loss	9	TBD
high_blood_pressure	oedema	6	TBD
high_blood_pressure	artery	20	TBD
high_blood_pressure	serious_problem	15	TBD
high_blood_pressure	early_death	4	TBD
high_blood_pressure	memory_problem	5	TBD
high_blood_pressure	bleeding_in_the_brain	27	TBD
high_blood_pressure	irreversible_damage	3	TBD
high_blood_pressure	organ_damage	7	TBD
stress	illness	514	TBD
stress	depression	572	TBD
stress	insomnia	338	TBD
stress	health_problem	310	TBD
stress	disease	539	TBD
stress	headache	388	TBD
stress	problem	370	TBD
stress	hair_loss	550	TBD
stress	weight_gain	222	TBD
stress	fatigue	192	TBD
stress	pain	264	TBD
stress	death	179	TBD
stress	ulcer	251	TBD
stress	symptom	346	TBD
stress	high_blood_pressure	240	TBD
stress	anxiety	303	TBD
stress	acne	318	TBD
stress	condition	277	TBD
stress	physical_symptom	91	TBD
stress	heart_attack	176	TBD
stress	cancer	99	TBD
stress	burnout	191	TBD
stress	diabetes	85	TBD
stress	ibs	51	TBD
stress	migraine	125	TBD
stress	impotence	62	TBD
stress	hypertension	86	TBD
stress	stomach_ulcer	81	TBD
stress	mental_illness	41	TBD
stress	heart_disease	109	TBD
stress	sleeplessness	66	TBD
stress	infertility	75	TBD
stress	back_pain	103	TBD
stress	damage	443	TBD
stress	anger	60	TBD
stress	muscle_tension	117	TBD
stress	obesity	59	TBD
stress	erectile_dysfunction	145	TBD
stress	tension	111	TBD
stress	injury	105	TBD
stress	sickness	98	TBD
stress	panic_attack	82	TBD
stress	miscarriage	30	TBD
stress	tension_headache	89	TBD
stress	heart_problem	64	TBD
stress	physical_illness	77	TBD
stress	constipation	27	TBD
stress	disorder	90	TBD
stress	overeating	43	TBD
stress	health_issue	65	TBD
stress	asthma	37	TBD
stress	physical_ailment	39	TBD
stress	nightmare	39	TBD
stress	diarrhea	54	TBD
stress	physical_problem	48	TBD
stress	breakdown	14	TBD
stress	weight_loss	24	TBD
stress	inflammation	101	TBD
stress	psychological_problem	36	TBD
stress	discomfort	29	TBD
stress	hormonal_imbalance	41	TBD
stress	suicide	27	TBD
stress	wrinkle	44	TBD
stress	ill_health	27	TBD
stress	relapse	77	TBD
stress	memory_loss	30	TBD
stress	frustration	90	TBD
stress	skin_problem	19	TBD
stress	sleep_problem	82	TBD
stress	loss_of_appetite	28	TBD
stress	neck_pain	51	TBD
stress	behavior	44	TBD
stress	acne_breakout	84	TBD
stress	eczema	22	TBD
stress	premature_ejaculation	44	TBD
stress	tinnitus	56	TBD
stress	violence	22	TBD
stress	ailment	50	TBD
stress	stroke	57	TBD
stress	failure	92	TBD
stress	medical_problem	44	TBD
stress	flare-up	26	TBD
stress	adrenal_fatigue	16	TBD
stress	digestive_problem	24	TBD
stress	sleep_disorder	20	TBD
stress	arthritis	19	TBD
stress	heartburn	38	TBD
stress	imbalance	53	TBD
stress	outbreak	61	TBD
stress	release_of_hormone	63	TBD
stress	bruxism	43	TBD
stress	nausea	25	TBD
stress	chronic_illness	25	TBD
stress	loss_of_hair	17	TBD
stress	absenteeism	19	TBD
stress	ed	22	TBD
stress	digestive_disorder	23	TBD
stress	chest_pain	20	TBD
stress	sleepless_night	47	TBD
stress	stiffness	11	TBD
stress	mental_health_problem	15	TBD
stress	irritability	72	TBD
stress	sleep_disturbance	40	TBD
stress	breakout	37	TBD
stress	emotional_eating	30	TBD
stress	exhaustion	25	TBD
stress	immune_suppression	21	TBD
stress	issue	28	TBD
stress	migraine_headache	17	TBD
stress	premature_aging	20	TBD
stress	ache	39	TBD
stress	heart_failure	14	TBD
stress	pressure	13	TBD
stress	hair_fall	13	TBD
stress	increased_susceptibility	14	TBD
stress	physiological_change	20	TBD
stress	muscle_pain	29	TBD
stress	craving	14	TBD
stress	sexual_problem	14	TBD
stress	earthquake	66	TBD
stress	attack	64	TBD
stress	hormone	94	TBD
stress	immunosuppression	15	TBD
stress	weakened_immune_system	20	TBD
stress	premature_hair_loss	25	TBD
stress	physical_pain	14	TBD
stress	emotional_problem	38	TBD
stress	peptic_ulcer	31	TBD
stress	serious_health_problem	32	TBD
stress	worry	19	TBD
stress	distress	15	TBD
stress	hive	71	TBD
stress	sweating	12	TBD
stress	indigestion	16	TBD
stress	poor_health	64	TBD
stress	complication	39	TBD
stress	pimple	86	TBD
stress	seizure	18	TBD
stress	stomach_problem	13	TBD
stress	baldness	15	TBD
stress	dark_circle	25	TBD
stress	mood_swing	13	TBD
stress	low_libido	16	TBD
stress	thinning_hair	11	TBD
stress	hair_loss_in_woman	30	TBD
stress	chronic_pain	19	TBD
stress	frequent_headache	11	TBD
stress	early_death	15	TBD
stress	behavior_problem	11	TBD
stress	blockage	19	TBD
stress	shallow_breathing	22	TBD
stress	nervous_breakdown	8	TBD
stress	distortion	22	TBD
stress	hallucination	16	TBD
stress	crack	61	TBD
stress	asthma_attack	55	TBD
stress	negative_emotion	32	TBD
stress	mental_problem	22	TBD
stress	psychological_disorder	15	TBD
stress	chemical_change_in_the_body	12	TBD
stress	behavioral_change	13	TBD
stress	sexual_dysfunction	19	TBD
stress	dis-ease	24	TBD
stress	mental_exhaustion	29	TBD
stress	reaction	27	TBD
stress	incontinence	12	TBD
stress	gastrointestinal_problem	11	TBD
stress	anxiety_disorder	25	TBD
stress	harm	11	TBD
stress	hormone_level	48	TBD
stress	teeth_grinding	22	TBD
stress	confusion	12	TBD
stress	anxiety_attack	24	TBD
stress	increase	53	TBD
stress	missed_period	22	TBD
stress	muscle_ache	12	TBD
stress	physical_change	14	TBD
stress	dehydration	17	TBD
stress	drug_abuse	14	TBD
stress	blood_pressure	75	TBD
stress	erection_problem	7	TBD
stress	lack_of_concentration	13	TBD
stress	mortality	13	TBD
stress	tiredness	13	TBD
stress	bed_wetting	7	TBD
stress	serious_illness	15	TBD
stress	aggression	24	TBD
stress	adrenal_exhaustion	13	TBD
stress	sleeping_problem	27	TBD
stress	nervous_tension	15	TBD
stress	high-blood_pressure	8	TBD
stress	low_energy	10	TBD
stress	sleeping_disorder	9	TBD
stress	heart_palpitation	9	TBD
stress	negative_effect	18	TBD
stress	fracture	19	TBD
stress	physical_fatigue	7	TBD
stress	backache	21	TBD
stress	bad_breath	31	TBD
stress	temporary_hair_loss	27	TBD
stress	adaptation	17	TBD
stress	atrophy	11	TBD
stress	chronic_back_pain	14	TBD
stress	irregular_menstrual_cycle	5	TBD
stress	increased_muscle_tension	5	TBD
stress	ill-health	9	TBD
stress	emotional_symptom	7	TBD
stress	intestinal_problem	12	TBD
stress	head_pain	18	TBD
stress	various_disease	10	TBD
stress	disability	11	TBD
stress	medical_condition	15	TBD
stress	error	14	TBD
stress	biological_change	17	TBD
stress	suffering	32	TBD
stress	substance_abuse	24	TBD
stress	female_hair_loss	9	TBD
stress	extreme_fatigue	5	TBD
stress	heart_condition	12	TBD
stress	flare	16	TBD
stress	lack_of_energy	15	TBD
stress	cheating	13	TBD
stress	stuttering	21	TBD
stress	brain_damage	46	TBD
stress	poor_decision_making	9	TBD
stress	physical_health_problem	26	TBD
stress	temporary_erectile_dysfunction	10	TBD
stress	muscle_spasm	26	TBD
stress	behavioral_problem	12	TBD
stress	production_of_hormone	14	TBD
stress	onset	5	TBD
stress	unhappiness	13	TBD
stress	lower_back_pain	8	TBD
stress	dysfunction	11	TBD
stress	skin_rash	6	TBD
stress	feeling	13	TBD
stress	subluxation	41	TBD
stress	cortisol_level	9	TBD
stress	digestive_issue	6	TBD
stress	common_ailment	6	TBD
stress	chronic_health_problem	4	TBD
stress	bad_health	5	TBD
stress	diarrhoea	19	TBD
stress	poor_concentration	4	TBD
stress	episode	55	TBD
stress	cortisol	24	TBD
stress	release_of_cortisol	37	TBD
stress	greater_susceptibility	11	TBD
stress	mental_fatigue	4	TBD
stress	physical_change_in_the_body	5	TBD
stress	eating_disorder	23	TBD
stress	disease_state	5	TBD
stress	health-related_problem	10	TBD
stress	irritable_bowel	6	TBD
stress	physiological_reaction	7	TBD
stress	major_health_problem	56	TBD
stress	shorter_life	6	TBD
stress	severe_headache	6	TBD
stress	withdrawal	33	TBD
stress	digestive_complaint	14	TBD
stress	anovulatory_cycle	11	TBD
stress	short-term_insomnia	7	TBD
stress	extreme_emotion	6	TBD
stress	itch	4	TBD
stress	muscular_tension	82	TBD
stress	muscle_to_tense_up	7	TBD
stress	emotional_disorder	7	TBD
stress	elevated_cortisol_level	21	TBD
stress	alopecia	13	TBD
stress	male_impotence	5	TBD
stress	low_energy_level	7	TBD
stress	bout	7	TBD
stress	palpitation	9	TBD
stress	body	23	TBD
stress	cell_death	14	TBD
stress	muscle_to_tense	15	TBD
stress	health_effect	6	TBD
stress	decreased_productivity	12	TBD
stress	lowered_resistance	13	TBD
stress	increase_in_heart_rate	5	TBD
stress	release_of_stress_hormone	11	TBD
stress	ibs_symptom	13	TBD
stress	infertility_problem	6	TBD
stress	disturbed_sleep	7	TBD
stress	vomiting	18	TBD
stress	psoriasis_flare-up	7	TBD
stress	emotional_strain	7	TBD
stress	hair_to_fall_out	13	TBD
stress	increase_in_cortisol_level	7	TBD
stress	disturbed_sleep_pattern	7	TBD
stress	various_health_problem	8	TBD
stress	loss_of_productivity	8	TBD
stress	feeling_of_distrust	6	TBD
stress	male_menopause	9	TBD
stress	negative_outcome	7	TBD
stress	sickness_absence	7	TBD
stress	release_of_adrenaline	4	TBD
stress	acne_outbreak	9	TBD
stress	bad_dream	5	TBD
stress	chronic_problem	6	TBD
stress	long-term_health_problem	19	TBD
stress	memory_impairment	9	TBD
stress	excessive_hair_loss	4	TBD
stress	cost	29	TBD
stress	change_in_your_body	15	TBD
stress	suppressed_immune_system	4	TBD
stress	physiologic_change	3	TBD
stress	bad_habit	14	TBD
stress	abdominal_fat	18	TBD
stress	low_productivity	7	TBD
stress	sick_day	9	TBD
stress	hair_problem	5	TBD
stress	tension-type_headache	3	TBD
stress	stomach_pain	3	TBD
stress	brittle_fracture	10	TBD
stress	confused_thinking	7	TBD
stress	loss_of_weight	4	TBD
stress	psychosomatic_ailment	5	TBD
stress	puffiness	8	TBD
stress	hair_shedding	21	TBD
stress	premature_failure	4	TBD
stress	change_in_immune_function	6	TBD
stress	crack_to_form	5	TBD
stress	increased_symptom	5	TBD
stress	production_of_the_hormone_cortisol	16	TBD
stress	worsening_of_symptom	35	TBD
stress	debilitating_symptom	10	TBD
stress	tunnel_vision	5	TBD
stress	body_to_react	5	TBD
stress	hormonal_change_in_the_body	31	TBD
stress	muscle	14	TBD
stress	suppression_of_the_immune_system	11	TBD
stress	fever_blister	9	TBD
stress	short_temper	6	TBD
stress	dry_skin	96	TBD
stress	damage_to_the_body	3	TBD
stress	physical_and_emotional_symptom	15	TBD
stress	graying_of_hair	5	TBD
stress	cannibalism	8	TBD
stress	major_problem	13	TBD
stress	significant_problem	4	TBD
stress	tmd	15	TBD
stress	unhealthy_habit	7	TBD
stress	slower_recovery	5	TBD
stress	heel_pain	308	TBD
stress	condition_to_worsen	9	TBD
stress	physiological_arousal	8	TBD
stress	different_disease	14	TBD
stress	zit	9	TBD
stress	production_of_cortisol	17	TBD
stress	inability_to_concentrate	3	TBD
stress	significant_increase	8	TBD
stress	feeling_of_exhaustion	8	TBD
stress	uncontrollable_overeating	4	TBD
stress	physical_exhaustion	14	TBD
stress	body_to_release_hormone	13	TBD
stress	neuronal_atrophy	5	TBD
stress	short_term_memory_loss	4	TBD
stress	upset_stomach	14	TBD
stress	positive_outcome	9	TBD
stress	physiological_alteration	8	TBD
